Gene,RNA_log2FC,RNA_stat,RNA_padj,RNA_baseMean,RNA_ID_rows,H4K16ac_Fold_median,H4K16ac_Fold_mean,H4K16ac_min_FDR,H4K16ac_peak_count,H4K16ac_Fold_nearest_TSS
IDH3G,-0.2750332373365501,-2.4932123616889337,0.0340837659306031,640.0003448865954,1,-0.406474474864569,-0.406474474864569,0.655277612112842,1,-0.406474474864569
IER2,0.0845278399971703,0.7971951137686396,0.5822645846350999,1063.531136644336,1,-1.17921230202799,-1.17921230202799,0.134914330198721,1,-1.17921230202799
IER5,0.2877486312679245,3.3787146660534213,0.0027604486274979,1672.2460576910344,1,-0.9879855491002034,-0.9879855491002034,0.12627722824317,2,-1.24330111266172
IFITM1,1.2037041105694322,7.483135203092947,1.1242979553420053e-12,231.43963501255163,1,-1.4223467517914,-1.4223467517914,0.145239851235545,1,-1.4223467517914
IFITM2,-0.3981578815112116,-4.490255752940429,3.9886105480987386e-05,1669.509482557018,1,-0.638196185130499,-0.638196185130499,0.470969028858272,1,-0.638196185130499
IFITM3,0.0875260937417277,0.3940604128149736,0.8089360980416109,2083.4897575866107,1,-0.120440315032417,-0.120440315032417,0.908154990630604,1,-0.120440315032417
IFRD2,0.3868350203745427,4.509862678054274,3.650257883272096e-05,1926.29348098134,1,-0.758524661297243,-0.758524661297243,0.25850724638249,1,-0.758524661297243
IFT140,-0.0162244066344053,-0.0683751427233692,0.9715916987047348,112.0083606760698,1,-0.0454388893858377,-0.0454388893858377,0.965899374321037,1,-0.0454388893858377
IFT88,-0.2204497158750678,-1.115972686350197,0.4113388374256941,163.13053329957418,1,-1.83300065045534,-1.83300065045534,0.0636982013573742,1,-1.83300065045534
IGF2BP1,0.6020866450709208,7.293938031589045,4.43506705985348e-12,2020.704214560269,1,0.105458145024899,0.105458145024899,0.926891171796322,1,0.105458145024899
IGF2BP3,-0.3272347622205516,-2.4628679533420126,0.0368176517607864,402.280399402256,1,-0.5636400040595555,-0.5636400040595555,0.280819454459006,2,-0.887065994268823
IGFBP6,-0.9201916385126262,-7.993630029156636,2.3954907321987792e-14,1327.500991697723,1,-0.50399266649024,-0.50399266649024,0.594024667916841,1,-0.50399266649024
IGFL4,-1.3064180670061345,-4.85857863859504,7.519096871334211e-06,83.77769010797854,1,-0.503946202960618,-0.503946202960618,0.592139266774897,1,-0.503946202960618
IGSF9B,-0.4837696326663467,-3.615068067659955,0.0012378166129637,1105.8815303133276,1,-0.261367470585484,-0.21234334731623963,0.2935922348097,3,-0.87575404945993
IKBKB,-0.0058056087494819,-0.0403189639317816,0.9842087346697984,340.4853202326759,1,-1.06858057014699,-1.06858057014699,0.18204751533236,1,-1.06858057014699
IKBKG,-0.071930122234769,-0.2793955772005898,0.8705492218924871,95.06412326915137,1,-0.667059787325777,-0.667059787325777,0.426680784983614,1,-0.667059787325777
IL16,-1.2178223371054937,-5.099335934346089,2.362803895973832e-06,98.96974540548364,1,-0.13945087767369,-0.13945087767369,0.881357210567722,1,-0.13945087767369
IL17RC,-0.8725038730975818,-2.2000320043081847,0.0672091988631549,37.55579573970024,1,-0.559585696838967,-0.559585696838967,0.514819622035714,1,-0.559585696838967
IL17RD,0.5776625204643645,5.819148644012368,5.277416464680006e-08,825.230496344465,1,-0.452244311154656,-0.452244311154656,0.636062760468529,1,-0.452244311154656
IL19,-0.9625350085652014,-3.1782826805786946,0.0051832686598755,80.90285934743267,1,0.510817410178777,0.510817410178777,0.589689708352226,1,0.510817410178777
IL20RA,-1.534650585413578,-5.134748017483281,1.9768972837936204e-06,65.72622514071271,1,0.282886365720079,0.282886365720079,0.790282441659677,1,0.282886365720079
IL23A,-1.0142846223994433,-3.5036435741986223,0.0018226974783748,220.42121156052872,1,-0.779233369799278,-0.779233369799278,0.333774385719425,1,-0.779233369799278
ILF3,-0.0208685033401682,-0.2852905846608933,0.8672257573852484,5422.538469435446,1,0.22422508555605,0.22422508555605,0.82661665396946,1,0.22422508555605
IMMT,-0.0112091230285436,-0.1334081750660254,0.942362113507332,1922.638605725572,1,-0.203603343070174,-0.203603343070174,0.838622471199541,1,-0.203603343070174
IMPA2,-0.9731601563331516,-5.982383657140418,2.062032130785245e-08,283.7507276166538,1,0.425243444159388,0.425243444159388,0.66561319328156,1,0.425243444159388
IMPACT,0.145108236520302,0.8536582232309949,0.5504046037339335,230.9342121211569,1,-0.580202703168576,-0.580202703168576,0.522770913327544,1,-0.580202703168576
IMPDH2,-0.2445010371932094,-0.5530244800712203,0.721504781740483,31.232670857548506,1,-5.61150536969534,-5.61150536969534,0.0005174653024612,1,-5.61150536969534
INAFM1,-1.5872737720425938,-6.52115035790774,7.926219218174747e-10,114.37400722360768,1,-0.766939837652158,-0.766939837652158,0.346895885339198,1,-0.766939837652158
INF2,-0.8415931866282585,-10.810664009110551,1.3532004398190476e-25,3361.0361204331875,1,-0.32411331168830837,-0.32411331168830837,0.344390445270739,2,0.0904857809931403
ING1,-0.0338835247788605,-0.1961719358066707,0.9125426844707182,256.8470753404042,1,-0.347881153119646,-0.347881153119646,0.73442163025309,1,-0.347881153119646
ING3,-0.518738260497425,-2.6899027680014007,0.0206481758528302,171.11304106194368,1,0.251558586913354,0.251558586913354,0.815893933803056,1,0.251558586913354
ING5,-0.3309526534675077,-2.6091844731389844,0.0254984501436995,460.63763600289326,1,-0.19016618531129,-0.19016618531129,0.856079756364035,1,-0.19016618531129
INO80,0.2001944637593462,1.759248035836214,0.1596858992794924,602.4823347958286,1,-0.0223147078299508,-0.0223147078299508,0.988434968823991,1,-0.0223147078299508
INO80E,-0.3639501436640651,-3.407031054022677,0.0025273524552563,728.7845251873023,1,-1.01880896643053,-1.01880896643053,0.138769569335351,1,-1.01880896643053
INPP5K,0.1352002907289413,1.0720179813245414,0.4337818165904364,460.5012590369848,1,0.077342643916351,0.077342643916351,0.944733898979837,1,0.077342643916351
INSIG1-DT,-0.8448132948005257,-1.9381350513640756,0.1149816395569227,29.5869047473892,1,0.0679653408943158,0.0679653408943158,0.943450460600675,1,0.0679653408943158
INTS4,-0.1000954624791843,-0.6030530375139376,0.6918907078384998,241.34857916080196,1,-0.0583633021305483,-0.0583633021305483,0.944733898979837,1,-0.0583633021305483
INTS5,-0.2619928828916785,-2.119466173505509,0.0800070091385737,469.3137233867759,1,-0.0174663603443829,-0.0174663603443829,0.98914278821681,1,-0.0174663603443829
IPO7,0.095762980192983,1.2143282965406783,0.3651135605552153,5658.161308551456,1,-0.7075233055134035,-0.7075233055134035,0.285193125109615,2,-0.573438239178537
IQCC,-0.5115395161415072,-1.8351496804823957,0.1390142187412586,85.2797633447309,1,-1.15292079967546,-1.15292079967546,0.169144708590615,1,-1.15292079967546
IQGAP2,-0.2514335933144611,-2.3158338129994225,0.0517394151226443,2258.079345770466,1,0.33348205585715,0.33348205585715,0.750507636387212,1,0.33348205585715
IRAG1,-1.7844497327577695,-11.586319713482672,2.624127902618533e-29,284.89336093377824,1,-0.441296914447743,-0.441296914447743,0.637282249287192,1,-0.441296914447743
IRAK1,-0.2121910506695593,-2.9716004976939123,0.0095840432052417,6715.649537924407,1,-0.703163990038387,-0.703163990038387,0.376446649844236,1,-0.703163990038387
IRF2BP2,0.0278679318634586,0.3313759861533927,0.8438167889109577,1448.383576817443,1,0.194987919065511,0.194987919065511,0.858107149144219,1,0.194987919065511
IRGQ,0.8049472419595066,8.45484386827215,5.83248990985482e-16,1150.1341878719008,1,0.489368243889964,0.489368243889964,0.462959387083774,1,0.489368243889964
ITGAE,-0.0128261872982696,-0.0763110671418986,0.9676463737685586,221.62214431318588,1,0.358691826071706,0.358691826071706,0.720784978743584,1,0.358691826071706
ITGB1BP1,0.3260697479885706,2.9789117838569794,0.0093854958729538,797.9568813023741,1,-0.0484121719475082,-0.0484121719475082,0.946687702866099,1,-0.0484121719475082
ITGB5,0.273334100609256,3.8036510916579145,0.000632461507637,3216.89562624717,1,-1.08301422269467,-1.08301422269467,0.129899019381324,1,-1.08301422269467
ITPA,-0.2146941898407487,-1.7716458067268277,0.1561838856219341,515.2489032124208,1,-0.287793080954669,-0.287793080954669,0.773491553612082,1,-0.287793080954669
ITPR3,-0.3659160894976493,-4.068617109743036,0.0002295200285765,3351.1279111633344,1,-0.173152147105551,-0.173152147105551,0.870092508270201,1,-0.173152147105551
ITPRIPL1,-0.7088985625071744,-5.25553351606628,1.0811716026201431e-06,462.1239458219562,1,-0.029487702794753,-0.029487702794753,0.980137242080418,1,-0.029487702794753
IZUMO4,-1.7234999392895145,-2.399817802018912,0.0426718847741137,11.745419994382797,1,-0.97640245959416,-0.97640245959416,0.233443833736681,1,-0.97640245959416
JADE2,0.2807696003513792,3.222641806493728,0.0045104206827749,1516.9384216029737,1,-0.594149213210879,-0.594149213210879,0.512166417715874,1,-0.594149213210879
JAG2,-3.0057653949474306,-25.4939393446156,7.194479502856112e-140,1049.6499671478057,1,-0.436349156554522,-0.436349156554522,0.652761144632085,1,-0.436349156554522
JAGN1,-0.1487674250472268,-1.0316044102191415,0.4548410499072434,336.2849313055322,1,0.139638386274172,0.139638386274172,0.890005372440284,1,0.139638386274172
JAK3,-0.3805048470247569,-0.9042131846696004,0.523203354536167,31.218904479433437,1,-1.18032467206292,-1.18032467206292,0.130425683869448,1,-1.18032467206292
JAKMIP3,-1.494239501931946,-4.807041318468609,9.536101538430724e-06,63.700146445795774,1,-0.0717609601764322,-0.0717609601764322,0.927353368843352,1,-0.0717609601764322
JOSD1,-0.012059577424392,-0.1225371953011263,0.9481461902187852,898.0534216831676,1,-0.238775285860412,-0.238775285860412,0.814321722197432,1,-0.238775285860412
JOSD2,-1.0308798973321864,-5.5131163447989815,2.808780529933917e-07,199.5281212798362,1,-0.431149539748012,-0.431149539748012,0.654262693519241,1,-0.431149539748012
JPT2,0.4774630941561541,5.29956178737914,8.632623180550012e-07,1716.4221997520813,1,-0.951787038435202,-0.951787038435202,0.251080057357317,1,-0.951787038435202
JTB,-0.1680531391588274,-0.9825422903047408,0.4806924964588024,236.68179728198416,1,-0.968904034095679,-0.968904034095679,0.23283890176282,1,-0.968904034095679
JUNB,-0.2004423598786516,-1.6248628645576892,0.2010524556188473,628.0753558508189,1,0.0819728565325184,0.0819728565325184,0.943450460600675,1,0.0819728565325184
KANK1,-0.4219260486726314,-1.640655758834492,0.1962139867633784,82.47870873579096,1,-0.214615953217173,-0.214615953217173,0.831130577462573,1,-0.214615953217173
KAT2A,0.47622580946779,4.871694818468062,7.068256724477378e-06,1184.1901712998742,1,0.149864721189952,0.149864721189952,0.865029149536423,1,0.149864721189952
KAT7,0.6935394322458054,5.15659299946632,1.7724038485853503e-06,517.1348640524793,1,-0.683912846925305,-0.683912846925305,0.431751786825556,1,-0.683912846925305
KATNIP,0.0202068385935225,0.1593751395209293,0.9306456582174591,398.8727891853673,1,-0.227158024656212,-0.227158024656212,0.824648236617088,1,-0.227158024656212
KAZALD1,-1.5028054392147436,-11.675092791390147,9.60857269612406e-30,460.4583894668584,1,-0.165293356715426,-0.165293356715426,0.871579369369779,1,-0.165293356715426
KBTBD2,-0.874207410973706,-7.933900612649673,3.8026777367236066e-14,661.3000020128917,1,-0.270201153594314,-0.270201153594314,0.800400749347921,1,-0.270201153594314
KCNAB2,-0.2113743207256448,-0.6432050866427211,0.6694164701713997,56.24391137485044,1,-0.701900541170941,-0.701900541170941,0.410662238015127,1,-0.701900541170941
KCNJ5,-2.0305396957345017,-19.576359079902304,1.2817567757693186e-82,1384.8449015030003,1,-0.0999631898119922,-0.0999631898119922,0.930770051679137,1,-0.0999631898119922
KCNQ1OT1,-0.956104633977821,-5.799716788512844,5.879881337663613e-08,387.7184258810399,1,-1.00329948856907,-1.00329948856907,0.209407030807346,1,-1.00329948856907
KCTD15,0.6630398035855214,4.9334718173417205,5.259325039332916e-06,538.3352221856105,1,-0.234470783679301,-0.234470783679301,0.832929435366509,1,-0.234470783679301
KCTD20,0.2658287328193077,2.6355848809220603,0.0238469743963281,896.5400852325581,1,-0.237303507539651,-0.237303507539651,0.808946241874029,1,-0.237303507539651
KDELR1,-1.5187300219189737,-14.146632218045628,2.4114829739368783e-43,3031.0985398873963,1,-0.0936896357885983,-0.0936896357885983,0.936840531605559,1,-0.0936896357885983
KDM2A,0.2518511682216884,3.084414233600709,0.00688298712884,2708.204549818831,1,-1.00047839603057,-1.00047839603057,0.214235070092282,1,-1.00047839603057
KDM4B,0.2804022974546216,1.9784058410677667,0.1062012115205515,346.51787353288336,1,-0.238346205500895,-0.238346205500895,0.82661665396946,1,-0.238346205500895
KDM4C,-0.5066596992118766,-1.918735582466932,0.1192344852433681,88.46239334285777,1,-0.947213307676425,-0.947213307676425,0.251080057357317,1,-0.947213307676425
KDM6B,0.3790665591363233,3.014963047664592,0.0084598634854869,744.8158788975693,1,-0.0077870780652471,-0.0077870780652471,0.995097347298462,1,-0.0077870780652471
KEAP1,0.0703368181477019,0.7683290575377177,0.5983473906974897,1153.0203718089126,1,-3.18805205899226,-3.18805205899226,0.0018427550719378,1,-3.18805205899226
KHK,-0.8600606033260169,-4.584434283550317,2.6542169636066896e-05,193.23832211789107,1,-0.807440275834752,-0.807440275834752,0.319100379264276,1,-0.807440275834752
KHSRP,-0.1145112015241965,-1.743876685493895,0.1638707462242391,4768.455783239571,1,-0.88362258906887,-0.88362258906887,0.25850724638249,1,-0.88362258906887
KIAA1614-AS1,-0.317857880353052,-0.4442631279210196,0.7808894995867801,11.083633517641172,1,-1.10977939004664,-1.10977939004664,0.155445075134534,1,-1.10977939004664
KIF11,0.2212951982008343,1.8374393894215693,0.138473218438068,941.0821594928476,1,-0.120106045575231,-0.120106045575231,0.904112106139388,1,-0.120106045575231
KIF17,0.2096531084573757,0.3633480319942775,0.8269625874037069,17.803713676735097,1,-0.383273349033521,-0.383273349033521,0.699120315085504,1,-0.383273349033521
KIF22,-0.4407443798942712,-4.402034574694303,5.826843586954326e-05,976.3423216097588,1,-6.75356032821583,-6.75356032821583,0.0011054787558126,1,-6.75356032821583
KIZ,-1.1430495819041862,-13.304657775927556,1.9099726632287485e-38,1818.248332456065,1,-0.315531673729326,-0.315531673729326,0.737887980945463,1,-0.315531673729326
KLF16,-0.0126371957649309,-0.1199237421480608,0.9492363639996284,899.6155319409114,1,-0.484254748436152,-0.484254748436152,0.554861099743664,1,-0.484254748436152
KLF6,0.2777407862178049,2.9858415131451577,0.0091964147715424,1421.384556259921,1,-0.0867614549814829,-0.0867614549814829,0.929454488867266,1,-0.0867614549814829
KLHDC2,-0.0486929352188605,-0.3075591155271214,0.8568033232346896,273.5663431256588,1,-6.52504623997696,-6.52504623997696,0.0017363142005389,1,-6.52504623997696
KLHDC3,0.3928866282346014,3.1185224075749733,0.0062145173459046,467.4120736888944,1,-0.1360195555497,-0.1360195555497,0.885696602558509,1,-0.1360195555497
KLHL21,-0.0749233062557379,-0.7943222038950707,0.5839372929720756,1540.4596325963394,1,-0.240450916292252,-0.240450916292252,0.82661665396946,1,-0.240450916292252
KLHL8,1.0418168585785257,6.538988030324407,7.103382815562773e-10,253.9417492265333,1,0.058838327853176,0.058838327853176,0.952581523967589,1,0.058838327853176
KLK6,-2.1265470933470514,-17.034444126445553,1.345102308440553e-62,871.8809874458673,1,0.324527443522608,0.324527443522608,0.730689464410161,1,0.324527443522608
KLK7,-1.3715478978196771,-3.2789449990882837,0.0037894427103156,32.56085216981603,1,0.0182186493035799,0.0182186493035799,0.989051857808696,1,0.0182186493035799
KLRG1,3.073601839036256,5.865074202714169,4.0588220159478414e-08,33.21236270962244,1,0.325580905491153,0.325580905491153,0.738887120944658,1,0.325580905491153
KMT2B,0.3297704417437975,3.668560968854999,0.0010258138534765,1697.6542768013433,1,-0.988935288367485,-0.988935288367485,0.179031722651875,1,-0.988935288367485
KMT5A,0.4410213950819698,3.1906601180455074,0.0049942238385375,353.5660939887941,1,-0.296158456760951,-0.296158456760951,0.785493256403938,1,-0.296158456760951
KPNA2,0.7517389479908698,8.692633129390464,7.79694408731609e-17,3836.389798067211,1,-0.205514644619652,-0.205514644619652,0.846637008928623,1,-0.205514644619652
KPNA3,0.3170345704099312,3.710461591415159,0.0008823941301928,1873.3875308280549,1,0.286582466402136,0.286582466402136,0.654841996404859,1,0.286582466402136
KREMEN1,-1.482261152075218,-10.389928009847592,1.055776922155577e-23,332.2113984430491,1,-6.54438096119262,-6.54438096119262,0.0018427550719378,1,-6.54438096119262
KREMEN2,-1.180177964031072,-6.983618562330709,3.7820822541363035e-11,427.1927345826503,1,-0.194928046999566,-0.194928046999566,0.85672776349682,1,-0.194928046999566
KRI1,0.4419352380811303,4.125269047736438,0.0001835887983394,784.8867179149427,1,-1.07414515318248,-1.07414515318248,0.163009613279465,1,-1.07414515318248
KRT18,-0.5422304819616268,-8.353243347895518,1.3430502008156685e-15,22944.510401450447,1,-3.83356045866715,-3.83356045866715,0.0047208276992138,1,-3.83356045866715
KRT5,-0.3825602085938868,-6.172768905631023,6.767572925802794e-09,27157.42313102744,1,-0.683196736786234,-0.683196736786234,0.42719759667645,1,-0.683196736786234
KRT74,-0.9372262113141854,-5.059723800908432,2.8623276879331638e-06,185.5005423923606,1,-0.765844161320006,-0.765844161320006,0.237616649128218,1,-0.765844161320006
KRT75,-4.488722386664157,-5.470795862306913,3.499967360144545e-07,19.79882973597576,1,-0.864233239211464,-0.864233239211464,0.301238273979967,1,-0.864233239211464
KRT8,-0.3269364583210975,-4.710282389783268,1.4953392233006453e-05,26267.771032652538,1,-0.16756153593858394,-0.16756153593858394,0.720784978743584,2,-0.335732680130607
KRT80,0.9940639343281842,9.557540500604905,3.5366540162828136e-20,1147.5570419389642,1,-0.537839744714898,-0.537839744714898,0.533447869724038,1,-0.537839744714898
KRT81,2.2325248610998933,14.873910523333208,7.845746440508922e-48,409.1544119387902,1,0.223347753843662,0.223347753843662,0.832929435366509,1,0.223347753843662
